,code,name,times_4,net40,net41
1638,000828,东莞控股,1.02,81651.42,82901.82
1639,603586,金麒麟,1.28,16141.78,20718.01
1640,603660,苏州科达,1.45,12027.84,17467.28
1641,600337,美克家居,1.1,30061.52,33080.05
1642,002460,赣锋锂业,3.71,12515.4,46436.51
1643,002681,奋达科技,1.31,29335.67,38525.57
1644,600159,大龙地产,1.69,5963.35,10104.0
1645,603101,汇嘉时代,0.93,10394.81,9661.01
1646,600321,国栋建设,-0.07,-5710.99,415.61
1647,300048,合康新能,3.45,5192.43,17895.08
1648,300568,星源材质,1.31,11834.18,15542.43
1649,600008,首创股份,1.14,53625.34,61088.89
1650,300622,博士眼镜,1.07,3529.26,3778.47
1651,300577,开润股份,1.27,6624.33,8400.45
1652,300388,国祯环保,1.73,7496.79,12981.83
1653,000881,中广核技,-0.38,-81859.15,31191.36
1654,300008,天海防务,2.6,5553.55,14434.81
1655,002856,美芝股份,1.12,4665.44,5211.78
1656,002387,黑牛食品,-0.04,-64157.96,2618.54
1657,002593,日上集团,1.96,3503.64,6884.33
1658,002687,乔治白,1.03,6125.03,6293.74
1659,300018,中元股份,1.42,7515.31,10678.02
1660,603126,中材节能,1.22,10709.04,13025.62
1661,002771,真视通,1.15,6003.98,6903.58
1662,300501,海顺新材,1.1,5876.74,6460.35
1663,300562,乐心医疗,1.6,5018.88,8052.07
1664,000897,津滨发展,-0.25,-18707.89,4705.62
1665,600260,凯乐科技,1.48,12336.98,18222.96
1666,300517,海波重科,0.96,4528.9,4334.62
1667,300376,易事特,1.69,27908.3,47164.5
1668,600345,长江通信,0.87,7335.63,6353.15
1669,002829,星网宇达,1.1,6672.11,7332.61
1670,300231,银信科技,1.39,8330.94,11596.78
1671,002233,塔牌集团,1.19,38098.67,45423.02
1672,300213,佳讯飞鸿,1.24,8292.88,10320.67
1673,000997,新 大 陆,1.37,33592.49,46134.73
1674,300021,大禹节水,0.99,6138.79,6048.72
1675,002658,雪迪龙,0.74,26292.75,19390.36
1676,603569,长久物流,1.18,30606.34,36242.44
1677,300618,寒锐钴业,2.35,2838.99,6657.5
1678,603066,音飞储存,1.21,6789.34,8183.25
1679,300631,久吾高科,0.86,5029.31,4306.47
1680,300175,朗源股份,0.8,3556.54,2832.37
1681,000920,南方汇通,1.17,8410.62,9865.72
1682,002749,国光股份,1.04,13381.39,13924.66
1683,002774,快意电梯,1.49,6584.76,9827.9
1684,002510,天汽模,0.91,16417.08,15004.1
1685,000670,盈方微,1.15,2100.9,2417.17
1686,600476,湘邮科技,-0.06,-3952.98,231.16
1687,002459,天业通联,-0.06,-32189.19,2011.21
1688,002238,天威视讯,1.11,27223.16,30263.41
1689,603041,美思德,1.01,6734.04,6825.8
1690,002629,仁智股份,-0.25,-9821.88,2452.35
1691,300401,花园生物,3.63,1207.47,4377.28
1692,600717,天津港,1.03,122538.74,126368.67
1693,600684,珠江实业,1.16,28679.07,33317.1
1694,600787,中储股份,1.15,66625.67,76744.5
1695,300070,碧水源,1.36,136169.8,184576.0
1696,002466,天齐锂业,6.1,24786.31,151205.09
1697,600777,新潮能源,-5.97,3040.68,-18145.43
1698,600066,宇通客车,1.14,353521.59,404374.56
1699,600520,*ST中发,-0.22,-5698.42,1235.1
1700,601886,江河集团,1.12,31252.81,35156.18
1701,603322,超讯通信,0.71,4264.08,3029.06
1702,300398,飞凯材料,0.64,10521.34,6778.68
1703,300164,通源石油,-0.47,-4643.81,2197.44
1704,300107,建新股份,0.98,2315.07,2275.28
1705,000959,首钢股份,-0.35,-113662.11,40096.4
1706,000937,冀中能源,0.69,35181.3,24397.57
1707,600368,五洲交通,-2.32,-9564.83,22215.78
1708,002108,沧州明珠,2.27,21463.28,48731.95
1709,000037,深南电A,-2.06,-63462.37,130669.48
1710,300371,汇中股份,0.79,6715.79,5292.06
1711,300081,恒信移动,1.49,1058.85,1582.32
1712,002535,林州重机,-0.05,-29665.41,1475.08
1713,300304,云意电气,1.56,7067.65,11005.26
1714,603538,美诺华,1.02,7702.02,7884.34
1715,300600,瑞特股份,0.95,10678.88,10170.74
1716,600853,龙建股份,1.47,1991.47,2930.72
1717,300210,森远股份,0.85,8971.27,7647.1
1718,000401,冀东水泥,-0.03,-171521.94,5288.55
1719,000816,智慧农业,-5.04,2741.16,-13808.06
1720,000852,石化机械,-141.97,583.72,-82872.2
1721,000600,建投能源,0.71,204441.93,145313.66
1722,601016,节能风电,0.93,20336.12,18859.68
1723,300491,通合科技,0.96,4273.7,4103.8
1724,300635,达安股份,1.08,5093.88,5502.03
1725,300627,华测导航,1.93,5288.22,10209.79
1726,002524,光正集团,0.75,649.73,484.19
1727,002457,青龙管业,0.44,4855.18,2120.73
1728,300062,中能电气,3.85,2035.62,7843.58
1729,601258,庞大集团,1.62,23575.82,38169.46
1730,002205,国统股份,-0.25,-5292.41,1332.86
1731,600209,罗顿发展,-18.26,251.65,-4594.12
1732,000786,北新建材,1.31,89687.62,117106.86
1733,600449,宁夏建材,2.9,1989.56,5764.99
1734,600793,宜宾纸业,0.36,887.66,317.82
1735,601000,唐山港,1.1,119979.03,132025.4
1736,002819,东方中科,0.99,3104.87,3075.87
1737,600463,空港股份,1.24,2272.58,2814.87
1738,603928,兴业股份,0.95,10884.0,10319.31
1739,000021,深科技,1.19,18066.03,21442.35
1740,000605,渤海股份,0.94,4535.58,4254.59
1741,300446,乐凯新材,1.09,9871.9,10797.76
1742,002146,荣盛发展,1.71,242823.51,414809.31
1743,300416,苏试试验,1.11,4841.93,5397.38
1744,002553,南方轴承,1.11,6522.22,7228.0
1745,603385,惠达卫浴,2.6,8081.62,21014.67
1746,601366,利群股份,1.07,33816.5,36186.53
1747,000567,海德股份,0.13,2324.29,297.77
1748,002682,龙洲股份,1.12,4478.2,5031.25
1749,300428,四通新材,1.13,6212.66,6991.64
1750,002801,微光股份,1.22,8222.46,9993.81
1751,600155,宝硕股份,-0.63,22571.68,-14212.1
1752,300521,爱司凯,1.09,4280.32,4667.48
1753,600135,乐凯胶片,1.12,3665.07,4114.3
1754,002158,汉钟精机,1.06,15671.29,16645.29
1755,603078,江化微,1.11,6193.18,6894.27
1756,300116,坚瑞沃能,12.0,3536.7,42455.15
1757,002330,得利斯,0.4,2260.82,903.17
1758,603969,银龙股份,1.13,12845.84,14485.13
1759,603389,亚振家居,0.98,7720.44,7552.37
1760,300475,聚隆科技,0.92,10534.85,9663.45
1761,300482,万孚生物,1.16,12535.15,14498.67
1762,002431,棕榈股份,-0.57,-21146.1,12082.61
1763,300629,新劲刚,1.22,2202.36,2681.55
1764,002494,华斯股份,0.83,1806.69,1506.52
1765,603859,能科股份,1.1,3870.28,4238.47
1766,600550,保变电气,1.2,9065.11,10912.81
1767,002857,三晖电气,1.04,3853.79,4007.81
1768,300449,汉邦高科,0.7,4545.17,3190.93
1769,600405,动力源,0.54,4990.54,2716.31
1770,600732,*ST新梅,-0.17,-11240.92,1954.76
1771,600710,*ST常林,-0.39,-52703.05,20665.56
