,code,name,times_3,times_4,net30,net40,net31,net41
710,002164,宁波东力,0.09,0.44,5783.23,2654.09,506.05,1156.72
711,600615,丰华股份,-0.48,-0.61,-1732.43,-1508.71,823.79,925.7
712,600278,东方创业,0.83,0.78,12530.01,18999.89,10425.4,14886.13
713,600624,复旦复华,2.21,1.6,1730.85,2386.32,3817.27,3815.5
714,600965,福成股份,13.54,12.54,1088.24,1472.81,14733.47,18474.32
715,600561,江西长运,0.0,-0.78,9235.26,12558.31,3.26,-9763.67
716,000715,中兴商业,0.43,0.71,7315.33,12422.03,3124.52,8867.11
717,600526,菲达环保,10.08,2.76,519.19,1611.5,5231.25,4443.16
718,000520,长航凤凰,0.01,-0.01,-43912.93,-88284.96,-319.42,971.63
719,600038,中直股份,4.63,4.0,6557.89,10980.92,30371.2,43916.15
720,600682,南京新百,-8.23,4.79,5402.51,8339.08,-44468.28,39985.52
721,300140,中环装备,-0.12,2.27,3351.88,3967.19,-406.1,9017.29
722,600785,新华百货,0.24,0.25,20195.96,25233.59,4903.84,6295.83
723,601177,杭齿前进,0.05,0.05,11975.85,14927.66,650.88,730.0
724,000607,华媒控股,71.92,9.09,176.66,2454.77,12704.98,22306.4
725,300314,戴维医疗,1.53,1.15,3104.07,5396.87,4733.74,6216.59
726,600714,金瑞矿业,2.92,1.85,3342.81,3117.8,9765.59,5762.33
727,300095,华伍股份,2.53,3.64,1414.22,1274.16,3573.81,4642.77
728,600478,科力远,-30.47,-12.86,391.99,1645.21,-11945.14,-21160.81
729,600083,博信股份,0.37,0.18,1313.8,1653.96,482.58,301.3
730,000810,创维数字,7.03,8.71,4936.57,5583.36,34699.43,48640.2
731,600604,市北高新,56.72,10.22,289.21,1501.86,16402.79,15346.71
732,000551,创元科技,1.07,1.34,5490.78,3725.98,5896.95,4977.11
733,000859,国风塑业,-0.38,0.82,3156.88,2239.96,-1189.06,1835.77
734,600408,安泰集团,1.72,1.52,-25745.14,-38289.17,-44258.84,-58195.48
735,600234,ST山水,-0.05,0.21,-1586.3,6825.91,75.82,1426.97
736,600565,迪马股份,7.56,10.53,1705.21,7374.38,12885.94,77675.29
737,002237,恒邦股份,1.05,0.93,18484.63,21789.04,19479.98,20331.51
738,000632,三木集团,0.09,1.46,1509.21,1137.94,142.14,1657.5
739,600744,华银电力,0.01,-0.96,-59096.31,-19531.48,-459.44,18802.6
740,600719,大连热电,0.38,-0.39,-4821.42,-3451.24,-1824.59,1359.32
741,600675,中华企业,1.42,0.87,20992.21,75384.96,29910.22,65545.82
742,000777,中核科技,1.65,1.82,2857.49,5781.61,4719.95,10542.27
743,002209,达 意 隆,-0.59,-0.87,4394.12,5226.52,-2614.24,-4531.81
744,300283,温州宏丰,0.47,0.3,6852.34,8129.79,3228.36,2426.1
745,300184,力源信息,1.62,1.96,2242.14,2419.79,3624.72,4734.9
746,002428,云南锗业,-0.9,-1.1,6432.85,9389.58,-5773.75,-10321.34
747,002613,北玻股份,0.3,0.24,6586.76,10033.88,1973.96,2409.89
748,002519,银河电子,3.68,3.89,6248.14,7977.05,23012.87,30997.94
749,002231,奥维通信,-0.84,0.12,2449.42,5845.07,-2057.64,724.91
750,002189,利达光电,3.33,2.74,406.49,632.54,1355.59,1732.2
751,002258,利尔化学,2.3,2.99,5856.93,6962.19,13493.78,20834.73
752,300050,世纪鼎利,1.27,1.36,6692.42,8840.68,8503.76,11993.82
753,002497,雅化集团,0.63,0.7,15523.29,18999.97,9750.49,13381.4
754,600071,凤凰光学,-10.51,-25.05,462.71,460.7,-4861.53,-11539.68
755,002135,东南网架,0.51,0.54,8100.81,9021.83,4107.91,4912.46
756,600995,文山电力,1.21,1.18,12203.15,13516.57,14749.57,15937.56
757,000563,陕国投Ａ,3.19,3.34,11000.2,15435.43,35044.55,51523.76
758,600386,北巴传媒,0.74,0.67,12184.71,17623.73,8974.26,11773.41
759,002014,永新股份,1.47,1.37,9886.09,14784.42,14503.11,20271.06
760,002039,黔源电力,16.49,-1.54,1171.79,-8433.73,19323.69,12961.37
761,000416,民生控股,0.74,0.52,1330.99,3189.8,983.37,1664.3
762,300150,世纪瑞尔,-0.26,0.95,6814.69,9592.83,-1793.76,9078.4
763,601808,中海油服,-2.69,-2.84,337383.6,403927.71,-909173.6,-1145618.63
764,600011,华能国际,6.66,6.95,141038.98,126824.52,938869.98,881429.09
765,300120,经纬电材,0.37,0.39,2367.82,4058.18,877.68,1567.92
766,002438,江苏神通,0.87,1.01,3690.06,5086.67,3220.32,5158.89
767,300211,亿通科技,0.47,0.15,1790.8,2614.15,837.1,379.63
768,600743,华远地产,1.15,1.59,30389.59,46658.12,35033.8,74132.36
769,600889,南京化纤,1.85,5.92,3070.69,1534.37,5690.79,9083.16
770,002080,中材科技,3.66,3.3,9252.0,12147.11,33866.9,40140.33
771,000615,京汉股份,1.63,-1.5,-5984.49,-7306.32,-9742.06,10924.51
772,600875,东方电气,-0.47,-0.58,227825.36,305622.77,-106493.95,-178430.68
773,000524,岭南控股,2.03,1.5,1434.42,2047.63,2911.07,3061.49
774,300222,科大智能,9.72,5.1,1732.76,5422.83,16838.51,27673.49
775,300214,日科化学,0.92,0.79,7236.58,10144.73,6653.87,7998.41
776,000948,南天信息,-1.52,0.22,3233.64,9430.88,-4907.0,2068.94
777,000695,滨海能源,0.16,0.79,-4377.29,490.55,-692.79,388.33
778,000921,海信科龙,2.63,4.79,32841.95,22701.51,86337.41,108773.21
779,002353,杰瑞股份,0.36,0.28,28934.5,42435.66,10487.73,12067.41
780,601600,中国铝业,0.11,1.69,96756.7,23797.4,10785.6,40249.4
781,000628,高新发展,-2.21,4.87,-1377.8,602.72,3048.88,2936.67
782,000655,金岭矿业,-0.28,-1.13,49526.23,49780.56,-14091.35,-56256.37
783,600162,香江控股,-14.1,15.66,-3384.88,4407.36,47724.07,69029.22
784,000731,四川美丰,-0.53,-0.88,19713.69,28413.25,-10431.48,-25037.38
785,600248,延长化建,0.88,0.82,9627.21,14939.07,8458.5,12281.65
786,300073,当升科技,63.99,-134.35,98.01,-73.9,6271.82,9928.78
787,600898,三联商社,0.17,0.23,5286.87,7088.61,920.34,1619.33
788,600583,海油工程,-12.17,7.27,-9183.61,18095.84,111786.05,131530.71
789,300055,万邦达,4.16,3.47,4784.31,7557.51,19900.39,26224.83
790,002401,中海科技,1.38,1.41,3513.42,4207.22,4861.57,5918.95
791,600380,健康元,1.2,1.72,31144.68,26195.31,37378.07,45141.52
792,600701,工大高新,0.55,2.25,2438.94,3403.57,1337.11,7658.02
793,000402,金 融 街,0.44,1.39,181136.22,201751.23,80383.45,280437.04
794,600268,国电南自,-1.02,0.14,11216.84,22943.5,-11403.13,3151.2
795,600766,园城黄金,-0.5,-0.53,-721.11,-589.79,363.17,314.59
796,300157,恒泰艾普,0.06,1.03,6172.54,8217.24,371.3,8495.38
797,000619,海螺型材,2.09,0.92,4358.2,8218.41,9100.28,7597.19
798,002062,宏润建设,1.43,1.65,11134.59,14163.06,15910.95,23299.46
799,000972,*ST中基,0.3,0.22,-30284.97,-117055.12,-9125.5,-25411.15
800,002562,兄弟科技,2.6,3.28,3733.68,5109.74,9722.75,16766.84
801,002543,万和电气,1.75,2.11,16764.62,20428.74,29368.27,43116.77
802,300241,瑞丰光电,1.73,1.51,2775.27,3314.77,4794.5,5000.39
803,000980,金马股份,1.26,2.39,3518.38,3635.24,4435.47,8678.44
804,002314,南山控股,4.97,5.05,9993.29,10426.03,49665.13,52699.71
805,002631,德尔未来,1.81,2.21,7838.21,8652.82,14186.95,19104.33
806,002515,金字火腿,0.56,0.4,3767.0,4927.77,2094.23,1989.63
807,300346,南大光电,0.09,0.04,15925.65,17774.25,1434.01,754.87
808,600593,大连圣亚,2.59,7.22,2678.26,464.5,6923.77,3354.86
809,000546,金圆股份,28.81,15.55,774.67,1965.03,22321.48,30550.97
810,300023,宝德股份,4.53,7.76,777.65,810.27,3519.22,6285.02
811,600114,东睦股份,2.29,3.03,4766.75,5812.62,10892.22,17586.31
812,002281,光迅科技,1.98,2.55,10692.8,11167.99,21141.17,28502.13
813,600340,华夏幸福,3.98,4.78,115624.19,135796.97,460335.75,649157.91
814,002709,天赐材料,15.35,8.6,2062.92,4609.06,31666.27,39632.79
815,300046,台基股份,0.41,0.43,6836.08,9003.91,2805.51,3854.35
816,002155,湖南黄金,0.22,0.27,48407.73,54052.45,10653.52,14350.25
817,600246,万通地产,3.17,0.35,6697.97,31145.88,21228.18,11030.67
818,002645,华宏科技,1.1,1.05,4465.79,6024.15,4897.48,6302.61
819,600321,国栋建设,-3.98,0.98,2396.65,424.9,-9530.16,415.61
820,600008,首创股份,1.49,1.17,26345.06,52287.12,39266.97,61088.89
821,300388,国祯环保,2.07,2.28,3771.57,5696.64,7816.64,12981.83
822,300011,鼎汉技术,0.98,1.57,6352.4,7074.52,6223.73,11122.42
823,000881,中广核技,0.0,1.36,19041.45,23002.61,59.57,31191.36
824,300008,天海防务,2.13,1.88,5598.56,7668.97,11912.24,14434.81
825,002387,黑牛食品,0.67,0.25,7120.3,10282.27,4782.87,2618.54
826,300018,中元股份,2.08,2.79,2729.14,3831.74,5683.22,10678.02
827,600260,凯乐科技,1.82,2.89,6190.88,6301.06,11288.38,18222.96
828,600345,长江通信,0.71,0.64,7314.62,9952.43,5216.45,6353.15
829,002233,塔牌集团,0.51,0.75,44840.37,60883.13,22719.98,45423.02
830,300213,佳讯飞鸿,2.21,2.05,3311.01,5031.52,7329.19,10320.67
831,000997,新 大 陆,5.48,6.01,6547.6,7678.0,35913.47,46134.73
832,300021,大禹节水,1.08,2.02,1932.46,2994.34,2095.14,6048.72
833,300175,朗源股份,1.01,0.49,3093.25,5838.06,3125.08,2832.37
834,000958,东方能源,-1.46,-1.02,-19549.26,-27689.85,28444.57,28268.9
835,000920,南方汇通,1.7,1.7,4767.49,5806.4,8094.62,9865.72
836,002510,天汽模,1.73,1.32,5933.81,11387.52,10265.2,15004.1
837,000670,盈方微,4.01,11.25,416.35,214.8,1669.9,2417.17
838,600476,湘邮科技,8.25,0.35,-57.15,658.73,-471.76,231.16
839,002459,天业通联,0.33,2.67,3272.73,753.03,1083.98,2011.21
840,002238,天威视讯,2.18,2.57,10614.1,11776.1,23137.1,30263.41
841,002629,仁智股份,-1.08,0.34,3770.35,7239.48,-4076.32,2452.35
842,600717,天津港,1.3,1.36,76764.71,92990.35,100073.03,126368.67
843,600684,珠江实业,1.65,1.5,15544.54,22190.36,25675.08,33317.1
844,600787,中储股份,1.62,1.92,26501.42,39875.61,43043.09,76744.5
845,600066,宇通客车,3.1,3.42,73323.19,118140.53,227633.86,404374.56
846,601886,江河集团,1.47,1.03,21813.06,34028.73,32128.17,35156.18
847,600318,新力金融,0.46,0.56,22766.72,28936.86,10544.17,16265.56
848,000937,冀中能源,0.03,0.08,237166.9,304934.1,8111.68,24397.57
849,600368,五洲交通,0.87,0.91,22669.15,24333.94,19686.59,22215.78
850,000037,深南电A,0.45,74.54,-14336.78,1752.91,-6415.96,130669.48
851,300081,恒信移动,-1.43,1.02,299.37,1553.93,-428.26,1582.32
852,002535,林州重机,0.12,0.08,10663.78,18245.56,1260.79,1475.08
853,300304,云意电气,1.26,1.35,6139.43,8129.57,7718.05,11005.26
854,600853,龙建股份,0.59,0.82,2581.94,3557.96,1513.81,2930.72
855,002608,江苏国信,-6.39,5.84,16267.31,18460.03,-104025.34,107756.26
856,000816,智慧农业,0.19,-2.3,4307.68,6010.01,824.17,-13808.06
857,000600,建投能源,-59.43,100.94,-2763.24,1439.66,164228.25,145313.66
858,002524,光正集团,-2.5,0.2,1546.62,2434.36,-3860.59,484.19
859,300062,中能电气,1.46,1.42,3993.85,5505.3,5819.16,7843.58
860,002205,国统股份,-1.05,0.47,1881.0,2848.46,-1973.69,1332.86
861,600449,宁夏建材,0.28,0.16,32068.04,35330.5,8847.06,5764.99
862,601000,唐山港,2.59,2.86,37052.49,46143.83,96099.55,132025.4
863,000021,深科技,1.64,0.85,18452.7,25150.9,30353.32,21442.35
864,000605,渤海股份,-28.25,-23.2,-113.39,-183.36,3203.31,4254.59
865,002146,荣盛发展,2.27,2.71,95606.34,153222.71,217432.29,414809.31
866,002553,南方轴承,2.12,1.91,2850.96,3792.04,6046.08,7228.0
867,600480,凌云股份,1.21,1.07,15469.19,19863.06,18757.11,21303.47
868,002330,得利斯,0.42,0.2,4372.89,4617.83,1848.54,903.17
869,002431,棕榈股份,0.47,0.44,18199.47,27645.57,8490.39,12082.61
870,002494,华斯股份,0.16,0.24,5256.23,6202.26,862.61,1506.52
871,600550,保变电气,0.05,3.1,23207.68,3515.94,1098.43,10912.81
872,600732,*ST新梅,-0.66,0.76,5478.86,2567.81,-3626.52,1954.76
