,code,name,times_4,net40,net41
1107,000778,新兴铸管,0.43,103129.78,44022.21
1108,600748,上实发展,1.36,43504.08,59186.03
1109,600667,太极实业,18.67,1245.68,23252.08
1110,002391,长青股份,0.84,19254.61,16264.59
1111,002039,黔源电力,-1.31,-9910.07,12961.37
1112,000419,通程控股,0.67,15173.5,10224.85
1113,601208,东材科技,0.62,6756.08,4167.94
1114,300074,华平股份,0.69,10239.31,7072.15
1115,600115,东方航空,1.9,237603.7,450800.0
1116,300388,国祯环保,2.25,5772.79,12981.83
1117,002314,南山控股,13.95,3776.91,52699.71
1118,002686,亿利达,1.36,8789.61,11985.02
1119,600112,*ST天成,-13.6,727.89,-9895.96
1120,002542,中化岩土,3.52,7070.32,24854.8
1121,603311,金海环境,1.77,3996.22,7078.68
1122,002487,大金重工,1.96,3646.42,7138.45
1123,600026,中远海能,-0.84,-229840.08,192251.27
1124,600583,海油工程,0.48,274423.68,131530.71
1125,002152,广电运通,1.2,70507.64,84397.21
1126,002107,沃华医药,4.6,1062.13,4880.94
1127,000520,长航凤凰,-0.0,-451458.47,971.63
1128,002405,四维图新,1.49,10532.65,15656.91
1129,000937,冀中能源,0.21,118400.38,24397.57
1130,601098,中南传媒,1.62,111064.53,180471.29
1131,600749,西藏旅游,-12.18,780.77,-9512.41
1132,002062,宏润建设,1.3,17922.62,23299.46
1133,600751,天海投资,-2.47,-13023.93,32150.8
1134,600824,益民集团,0.91,16503.66,15083.62
1135,000715,中兴商业,0.83,10664.49,8867.11
1136,000671,阳 光 城,1.89,65168.51,123005.98
1137,600705,中航资本,2.75,84431.51,232414.49
1138,300445,康斯特,1.42,3108.71,4408.01
1139,300406,九强生物,1.5,18063.74,27164.61
1140,600481,双良节能,0.31,52049.71,16136.0
1141,000090,天健集团,1.18,37843.49,44651.81
1142,002523,天桥起重,3.87,2761.49,10698.65
1143,000750,国海证券,3.29,30874.59,101551.17
1144,002181,粤 传 媒,0.62,30800.62,18953.67
1145,600649,城投控股,1.52,137864.54,209474.29
1146,300476,胜宏科技,2.62,8853.14,23207.12
1147,600976,健民集团,0.67,9590.35,6465.56
1148,002527,新时达,1.03,16610.9,17114.37
1149,000010,美丽生态,12.7,314.01,3987.71
1150,600526,菲达环保,1.11,4009.9,4443.16
1151,002010,传化智联,3.36,17267.88,58098.54
1152,601012,隆基股份,21.81,7093.18,154723.58
1153,000428,华天酒店,-2.42,11925.76,-28854.88
1154,000666,经纬纺机,0.92,59177.83,54455.25
1155,002721,金一文化,1.68,10382.89,17406.5
1156,002237,恒邦股份,0.87,23381.12,20331.51
1157,002094,青岛金王,3.42,5420.57,18533.78
1158,600215,长春经开,0.95,812.86,771.67
1159,300016,北陆药业,0.25,6597.17,1637.95
1160,603020,爱普股份,1.27,15017.29,19082.85
1161,600617,国新能源,1.21,30785.19,37152.23
1162,601398,工商银行,1.06,26264900.0,27824900.0
1163,000561,烽火电子,2.89,3053.03,8824.01
1164,600238,海南椰岛,-0.26,13545.55,-3525.01
1165,300633,开立医疗,1.82,7064.91,12892.82
1166,000966,长源电力,1.36,29259.13,39880.35
1167,000563,陕国投Ａ,1.65,31307.61,51523.76
1168,600117,西宁特钢,-0.97,-7122.63,6940.74
1169,000883,湖北能源,2.02,94375.53,190896.55
1170,002201,九鼎新材,2.73,175.69,479.15
1171,600831,广电网络,0.97,13704.74,13327.37
1172,600674,川投能源,2.57,136642.72,351649.4
1173,002304,洋河股份,1.16,500207.18,582716.89
1174,603178,圣龙股份,1.9,4264.79,8092.85
1175,601888,DR中国国,1.4,129459.61,180819.05
1176,600561,江西长运,-0.72,13564.12,-9763.67
1177,002584,西陇科学,1.99,4860.75,9678.96
1178,600223,鲁商置业,0.35,26402.64,9237.21
1179,002425,凯撒文化,5.99,2540.02,15205.59
1180,600409,三友化工,1.71,44516.96,76286.0
1181,002228,合兴包装,1.09,9465.41,10293.65
1182,600958,东方证券,2.3,100742.19,231397.49
1183,603017,中衡设计,1.42,8506.94,12114.74
1184,002604,龙力生物,1.62,7234.2,11747.32
1185,002341,新纶科技,0.46,10846.21,5014.69
1186,000001,平安银行,1.48,1523100.0,2259900.0
1187,600243,青海华鼎,-4.32,1529.37,-6605.2
1188,002772,众兴菌业,2.9,5475.04,15851.03
1189,002176,江特电机,3.47,5688.08,19729.7
1190,002611,东方精工,1.7,5613.0,9565.79
1191,601333,广深铁路,0.91,127383.94,115825.38
1192,601218,吉鑫科技,5.88,1997.22,11740.71
1193,000017,深中华A,0.0,157522.39,260.36
1194,000006,深振业Ａ,1.12,69608.58,77858.09
1195,002459,天业通联,-0.05,-42919.58,2011.21
1196,600148,长春一东,0.41,2946.32,1216.04
1197,300429,强力新材,2.03,5726.39,11601.56
1198,600833,第一医药,1.34,3426.68,4603.42
1199,601139,深圳燃气,1.09,70701.06,77200.96
1200,002532,新界泵业,0.96,12116.92,11664.82
1201,603828,柯利达,0.5,9693.81,4841.01
1202,600256,广汇能源,0.27,75108.01,20559.88
1203,002511,中顺洁柔,2.25,11593.52,26041.66
1204,000713,丰乐种业,0.38,5576.84,2138.38
1205,601918,新集能源,16.21,1491.44,24173.64
1206,002238,天威视讯,2.11,14321.89,30263.41
1207,600141,兴发集团,1.68,6076.08,10201.76
1208,002400,省广股份,2.13,28755.74,61124.64
1209,002668,奥马电器,1.52,19570.32,29804.49
1210,002116,中国海诚,0.84,15947.27,13427.28
1211,002698,博实股份,0.53,20728.29,10982.21
1212,002685,华东重机,2.93,1012.72,2971.79
1213,300113,顺网科技,5.08,10249.96,52100.91
1214,002565,顺灏股份,0.43,22926.91,9840.76
1215,002004,华邦健康,1.87,30244.91,56686.83
1216,600235,民丰特纸,0.73,1723.94,1255.07
1217,000987,越秀金控,2.01,30888.99,62049.58
1218,600188,兖州煤业,1.62,127121.1,206458.5
1219,601611,中国核建,1.33,60033.7,79851.54
1220,603919,金徽酒,2.05,10844.73,22186.58
1221,601628,XD中国人,0.77,2476500.0,1912700.0
1222,600094,大名城,3.29,25545.09,84025.03
1223,600971,恒源煤电,0.11,30930.69,3528.66
1224,600499,科达洁能,0.82,37020.62,30328.95
1225,600615,丰华股份,0.56,1654.08,925.7
1226,000882,华联股份,1.76,6571.53,11597.69
1227,000587,金洲慈航,7.07,14668.66,103729.0
1228,300280,南通锻压,1.33,168.37,223.65
1229,600382,广东明珠,0.88,20136.8,17720.27
1230,600518,康美药业,1.78,187981.7,334040.36
1231,000532,华金资本,0.77,5280.05,4084.72
1232,002394,联发股份,1.4,28047.85,39402.02
1233,002465,海格通信,1.63,32619.85,53015.07
1234,002065,东华软件,1.17,77087.05,89964.72
1235,600850,华东电脑,1.15,23968.96,27503.87
1236,600408,安泰集团,2.39,-24299.05,-58195.48
1237,601567,三星医疗,2.81,28221.73,79424.85
1238,002424,贵州百灵,1.79,26960.45,48232.71
1239,000042,中洲控股,0.64,40550.22,26053.26
1240,600567,山鹰纸业,1.7,20787.14,35280.4
1241,002046,轴研科技,0.33,3808.69,1257.81
1242,600844,*ST丹科,0.94,-17425.24,-16430.53
1243,300214,日科化学,1.44,5546.33,7998.41
1244,002139,拓邦股份,3.56,4051.85,14429.37
1245,002737,葵花药业,1.15,26293.51,30301.56
1246,601015,陕西黑猫,1.23,17495.28,21562.4
1247,002233,塔牌集团,1.13,40037.36,45423.02
1248,601058,赛轮金宇,1.48,24485.09,36224.76
1249,600227,赤天化,-31.56,1107.5,-34953.42
1250,300178,腾邦国际,1.96,9099.06,17828.9
1251,002733,雄韬股份,1.43,8395.07,12004.97
1252,600663,陆家嘴,1.88,140595.94,264873.6
1253,300625,三雄极光,1.95,12641.27,24655.31
1254,300182,捷成股份,4.79,20085.63,96145.26
1255,000513,丽珠集团,1.61,48750.24,78435.36
1256,002239,奥特佳,8.24,5411.16,44607.23
1257,600221,海航控股,1.49,210505.2,313825.5
1258,603609,禾丰牧业,2.45,17417.88,42697.84
1259,603789,星光农机,0.22,15173.43,3320.69
1260,603227,雪峰科技,-0.26,9569.3,-2486.77
1261,600694,大商股份,0.6,117881.54,70299.24
1262,600917,XD重庆燃,1.24,30047.76,37122.62
1263,000150,宜华健康,8.1,9190.15,74438.61
1264,600048,保利地产,1.16,1074716.16,1242155.11
1265,300491,通合科技,1.13,3636.24,4103.8
1266,002582,好想你,0.38,10202.78,3927.24
1267,603429,集友股份,1.5,3526.97,5280.38
1268,002208,合肥城建,0.69,15795.44,10875.94
1269,600812,华北制药,3.98,1365.53,5441.51
1270,300335,迪森股份,1.85,6888.89,12750.98
1271,002689,远大智能,0.45,15666.47,7012.78
1272,600058,五矿发展,0.1,27978.43,2895.45
1273,300211,亿通科技,0.17,2272.33,379.63
1274,601106,*ST一重,-333.4,1719.87,-573401.85
1275,601229,上海银行,1.53,934241.9,1430826.5
1276,601228,广州港,0.85,78644.06,67087.88
1277,000617,中油资本,562.28,984.46,553542.19
1278,600827,百联股份,0.87,103578.85,90035.67
1279,601999,出版传媒,1.76,7003.38,12294.67
1280,600448,华纺股份,0.6,1700.31,1028.0
1281,603586,金麒麟,1.53,13583.98,20718.01
1282,300535,达威股份,1.69,3424.36,5782.11
1283,603797,联泰环保,1.47,4321.77,6348.68
1284,300232,洲明科技,5.05,3297.16,16645.3
1285,601339,百隆东方,1.19,50763.88,60497.57
1286,600620,天宸股份,0.51,11838.53,6018.52
1287,600664,哈药股份,4.67,16866.89,78810.31
1288,600804,鹏博士,1.9,40307.15,76661.3
1289,600166,福田汽车,0.74,76305.54,56682.83
1290,002438,江苏神通,0.78,6589.46,5158.89
1291,300202,聚龙股份,1.15,27198.59,31160.45
1292,000955,欣龙控股,-0.6,-5344.82,3206.14
1293,600980,北矿科技,2.67,1383.07,3696.37
1294,600530,交大昂立,1.65,8297.72,13720.11
1295,600328,兰太实业,2.38,3505.12,8327.95
1296,002501,利源精制,1.9,28995.36,55028.48
1297,600999,招商证券,2.42,222966.89,540345.06
1298,000895,双汇发展,1.14,385819.71,440505.64
1299,002663,普邦股份,0.35,30485.13,10517.91
1300,600519,贵州茅台,1.1,1513663.98,1671836.27
1301,002007,华兰生物,1.64,47533.75,78031.25
1302,000591,太阳能,19.71,3313.52,65324.93
1303,601336,新华保险,1.12,442200.0,494200.0
1304,300102,乾照光电,0.46,10546.85,4838.24
1305,600505,西昌电力,0.84,6687.53,5603.2
1306,002561,徐家汇,0.99,24458.05,24146.85
1307,300296,利亚德,8.34,8022.52,66882.95
1308,000683,远兴能源,-19.06,2690.1,-51277.6
1309,300010,立思辰,4.49,6246.76,28031.2
1310,000876,新 希 望,1.3,189850.65,246906.65
1311,600798,宁波海运,14.85,595.27,8837.09
1312,600320,振华重工,1.52,13983.63,21241.99
1313,002338,奥普光电,0.7,7566.8,5262.04
1314,300138,晨光生物,8.81,1049.4,9247.4
1315,300054,鼎龙股份,3.22,7463.7,24010.18
1316,002041,登海种业,1.31,33767.67,44219.68
1317,000607,华媒控股,17.98,1240.49,22306.4
1318,002775,文科园林,1.43,9763.34,13957.06
1319,002593,日上集团,1.94,3551.23,6884.33
1320,300620,光库科技,2.42,2044.44,4956.39
1321,002491,通鼎互联,2.47,21849.57,53896.34
1322,300558,贝达药业,2.07,17839.88,36879.59
1323,002533,金杯电工,1.49,11358.2,16897.05
1324,600866,星湖科技,1.2,2023.51,2430.62
1325,600444,国机通用,3.31,464.99,1537.65
1326,300494,盛天网络,0.87,12671.91,10975.02
1327,603077,和邦生物,4.93,6443.73,31781.08
1328,300059,东方财富,142.72,500.13,71376.88
1329,600887,伊利股份,1.78,318723.96,566180.77
1330,000793,华闻传媒,1.66,52700.74,87280.61
1331,600577,精达股份,1.7,13169.77,22391.93
1332,300637,扬帆新材,3.17,1899.96,6026.38
1333,000859,国风塑业,-0.47,-3918.91,1835.77
1334,600982,宁波热电,0.59,14286.24,8398.93
1335,600360,华微电子,0.92,4397.78,4061.87
1336,000677,恒天海龙,-0.02,-26100.1,452.14
1337,000421,南京公用,2.9,6649.07,19260.45
1338,300171,东富龙,0.88,26636.29,23451.15
1339,300220,金运激光,0.95,709.25,673.4
1340,002603,以岭药业,2.22,24429.15,54202.32
1341,600823,世茂股份,1.29,164319.01,211883.28
1342,002206,海 利 得,2.52,10115.98,25510.96
1343,603138,海量数据,2.25,1939.68,4360.49
1344,002290,中科新材,0.93,3000.82,2796.62
1345,300439,美康生物,1.71,10352.99,17749.47
1346,300341,麦迪电气,2.55,4459.4,11366.89
1347,600084,中葡股份,0.81,1572.88,1272.52
1348,600273,嘉化能源,-22.77,-3251.37,74047.7
1349,000799,酒鬼酒,-2.96,-3668.36,10858.44
1350,600398,海澜之家,22.03,14173.5,312264.73
1351,601199,江南水务,2.24,14560.81,32608.98
1352,300563,神宇股份,1.05,3444.02,3599.99
1353,002226,江南化工,0.23,26911.39,6130.97
1354,300408,三环集团,1.87,56629.04,105918.64
1355,600090,同济堂,4.41,10710.71,47278.37
1356,000949,新乡化纤,3.79,3031.91,11501.55
1357,002223,鱼跃医疗,1.94,25805.35,50025.52
1358,603303,得邦照明,1.8,17682.03,31872.1
1359,603998,方盛制药,0.95,7343.5,6975.56
1360,300164,通源石油,0.68,3254.08,2197.44
1361,600622,嘉宝集团,0.87,33890.76,29575.43
1362,002624,完美世界,69.84,1670.08,116631.31
1363,000965,天保基建,1.74,16725.79,29063.2
1364,600713,南京医药,4.66,3868.07,18027.18
1365,002423,中原特钢,2.25,231.52,519.79
1366,300026,红日药业,1.94,33953.65,65853.22
1367,000027,深圳能源,0.93,145298.69,134707.03
1368,000968,蓝焰控股,8.45,4548.22,38445.72
1369,300629,新劲刚,0.96,2800.06,2681.55
1370,300604,长川科技,4.17,992.31,4141.66
1371,600386,北巴传媒,0.68,17423.54,11773.41
1372,600129,太极集团,67.94,1255.98,85331.85
1373,002362,汉王科技,-0.1,-21637.18,2131.92
1374,300621,维业股份,1.0,5512.42,5513.0
1375,300375,鹏翎股份,1.64,9586.59,15731.5
1376,300179,四方达,0.9,3290.29,2951.52
1377,600693,东百集团,1.8,5622.2,10104.67
1378,002202,金风科技,7.02,42764.6,300298.2
1379,300306,远方光电,0.97,8999.78,8713.55
1380,000415,渤海金控,2.16,105252.1,227680.2
1381,002482,广田集团,0.77,52292.67,40272.19
1382,002298,中电鑫龙,1.78,8748.67,15579.78
1383,002216,三全食品,0.33,11813.12,3947.23
1384,000525,红 太 阳,0.34,37199.26,12641.31
1385,300580,贝斯特,1.8,6514.32,11695.62
1386,002254,泰和新材,0.7,8427.96,5883.82
1387,603369,今世缘,1.11,68129.74,75416.2
1388,600743,华远地产,1.13,65607.28,74132.36
1389,300251,光线传媒,2.26,32794.36,74091.13
1390,300393,中来股份,1.69,9770.43,16516.45
1391,000002,万 科Ａ,1.39,1511854.94,2102260.63
1392,002628,成都路桥,0.14,31494.28,4392.05
1393,000554,泰山石油,0.36,1217.86,432.75
1394,300205,天喻信息,0.23,8616.1,1984.98
1395,300216,千山药机,2.43,8461.92,20579.41
1396,300086,康芝药业,3.11,1485.29,4615.66
1397,600248,延长化建,0.66,18597.82,12281.65
1398,600350,山东高速,1.33,232214.77,308935.75
1399,002153,石基信息,1.08,35963.33,38879.03
1400,600327,大东方,1.09,18686.43,20411.52
1401,000719,大地传媒,2.36,28541.06,67307.33
1402,603817,海峡环保,1.21,7983.95,9649.57
1403,601579,会稽山,1.14,12404.33,14146.56
1404,002329,皇氏集团,7.99,3636.39,29060.25
1405,600895,XD张江高,1.95,37249.53,72661.76
1406,000537,广宇发展,0.96,36080.27,34529.96
1407,300007,汉威电子,2.28,3977.02,9062.95
1408,300271,华宇软件,2.26,12021.02,27169.42
1409,002548,金新农,3.77,4212.36,15882.27
1410,002801,微光股份,1.63,6139.32,9993.81
1411,300307,慈星股份,0.45,27886.59,12421.27
1412,000888,峨眉山Ａ,1.67,11420.18,19119.95
1413,600103,青山纸业,2.61,1724.16,4498.85
1414,002550,千红制药,1.2,18702.17,22446.15
1415,300040,九洲电气,14.38,907.52,13051.44
1416,300203,聚光科技,2.53,15915.22,40233.32
1417,600077,宋都股份,-0.54,36819.83,-19947.44
1418,600729,重庆百货,0.53,78365.29,41871.09
1419,601700,风范股份,0.97,21507.42,20815.69
1420,603883,老百姓,1.85,16072.07,29689.54
1421,002521,齐峰新材,0.75,18888.12,14193.28
1422,002725,跃岭股份,0.44,10282.81,4530.63
1423,603869,北部湾旅,3.51,4840.7,17013.8
1424,600789,鲁抗医药,2.68,1085.79,2910.2
1425,600894,广日股份,1.24,86390.26,106821.9
1426,300204,舒泰神,2.35,10957.26,25727.47
1427,600817,*ST宏盛,1.34,247.71,331.03
1428,002797,第一创业,3.45,16277.42,56178.13
1429,603979,金诚信,0.44,38548.26,17067.43
1430,603528,多伦科技,2.19,14079.85,30879.82
1431,300066,三川智慧,1.32,10090.19,13357.63
1432,600207,安彩高科,0.96,995.25,954.16
1433,000581,威孚高科,1.51,110822.15,167222.43
1434,000543,皖能电力,0.81,109595.15,88903.3
1435,300024,机器人,1.64,24986.14,41077.36
1436,603188,亚邦股份,2.53,25939.9,65539.46
1437,600377,宁沪高速,1.24,270774.31,334606.39
1438,300615,欣天科技,1.1,5225.6,5741.25
1439,300415,伊之密,1.38,7875.72,10884.71
1440,002179,中航光电,3.0,24444.47,73376.59
1441,002401,中远海科,1.26,4698.99,5918.95
1442,600601,方正科技,0.93,7038.54,6552.86
1443,600979,广安爱众,2.69,7931.09,21350.45
1444,600433,冠豪高新,0.71,15382.93,10852.5
1445,300416,苏试试验,1.47,3664.66,5397.38
1446,002644,佛慈制药,1.99,3059.64,6092.62
1447,600777,新潮能源,-5.26,3452.06,-18145.43
1448,300039,上海凯宝,0.89,31881.54,28260.68
1449,600186,莲花健康,-0.2,-32599.47,6524.74
1450,000782,美达股份,-7.8,1044.62,-8151.26
1451,603567,珍宝岛,1.17,43690.41,50956.09
1452,000589,黔轮胎Ａ,0.09,17364.48,1522.72
1453,300323,华灿光电,-31.01,-861.66,26719.04
1454,600123,兰花科创,-0.66,100131.1,-66004.22
1455,600973,宝胜股份,2.67,9935.68,26566.91
1456,300283,温州宏丰,5.96,407.27,2426.1
1457,002674,兴业科技,0.36,17747.61,6311.92
1458,002279,久其软件,3.68,5943.39,21860.97
1459,600096,云天化,-5.67,59271.05,-335949.24
1460,600023,浙能电力,1.09,575729.74,627706.72
1461,300631,久吾高科,0.63,6840.47,4306.47
1462,601158,重庆水务,0.57,187720.35,106809.78
1463,002390,信邦制药,6.11,4023.73,24601.28
1464,600611,大众交通,1.37,40821.01,55885.16
1465,300387,富邦股份,1.42,6006.48,8531.29
1466,002026,山东威达,2.27,4588.35,10397.6
1467,601388,怡球资源,0.29,8995.96,2584.84
1468,002740,爱迪尔,0.64,9098.03,5779.58
1469,601866,中远海发,-0.14,-264614.92,36859.22
1470,300610,晨化股份,1.59,3494.91,5551.26
1471,603660,苏州科达,1.86,9381.79,17467.28
1472,002316,键桥通讯,-0.05,-5380.07,254.15
1473,600410,华胜天成,0.86,4176.4,3579.92
1474,600825,新华传媒,0.81,5949.85,4840.7
1475,000898,鞍钢股份,2.1,77000.0,161600.0
1476,600383,金地集团,1.75,360883.5,630046.07
1477,300083,劲胜精密,1.03,12750.01,13144.14
1478,600537,亿晶光电,5.22,6887.68,35920.57
1479,600678,四川金顶,-5.89,479.94,-2824.68
1480,600881,亚泰集团,0.7,21759.89,15193.23
1481,300452,山河药辅,1.39,3502.04,4878.56
1482,300206,理邦仪器,0.76,3470.29,2635.28
1483,300350,华鹏飞,4.31,3059.61,13190.22
1484,600036,招商银行,1.2,5174300.0,6208100.0
1485,000582,北部湾港,0.78,58045.84,45173.84
1486,600580,卧龙电气,0.7,36403.2,25340.81
1487,002713,东易日盛,1.64,10560.66,17287.08
1488,603032,德新交运,0.93,5455.11,5076.03
1489,600303,曙光股份,-0.23,-26885.06,6068.97
1490,600624,复旦复华,1.13,3371.22,3815.5
1491,300147,香雪制药,0.42,15824.26,6602.41
1492,603358,华达科技,1.5,19438.42,29088.15
1493,300270,中威电子,2.85,1527.33,4355.57
1494,600865,百大集团,0.76,12196.02,9243.8
1495,002099,海翔药业,-2.74,-8210.69,22501.83
1496,002018,华信国际,8.36,4403.48,36803.93
1497,000667,美好置业,12.86,5169.14,66485.62
1498,601113,华鼎股份,0.91,7954.32,7273.31
1499,002344,海宁皮城,0.53,103900.44,54998.82
1500,002711,欧浦智网,1.9,11708.08,22217.11
1501,002227,奥 特 迅,0.18,5141.14,911.55
1502,603599,广信股份,1.16,15630.26,18113.1
1503,600660,福耀玻璃,1.64,191754.85,314422.73
1504,002249,大洋电机,2.36,21543.93,50935.01
1505,002318,久立特材,0.77,21719.46,16776.67
1506,000961,中南建设,0.34,120938.29,40772.13
1507,600283,钱江水利,3.13,1882.04,5894.83
1508,000800,一汽轿车,-0.95,100709.37,-95432.73
1509,000807,云铝股份,6.87,1609.27,11052.95
1510,000732,泰禾集团,2.34,72835.84,170732.24
1511,600864,哈投股份,1.04,33043.51,34255.56
1512,300464,星徽精密,0.98,4283.81,4184.37
1513,002138,顺络电子,2.38,15077.81,35913.15
1514,002848,高斯贝尔,1.04,5772.9,6013.06
1515,600335,国机汽车,0.9,68111.17,61385.94
1516,600909,华安证券,3.22,18719.35,60201.34
1517,002266,浙富控股,0.7,9146.27,6432.45
1518,002688,金河生物,1.81,9043.25,16412.92
1519,000603,盛达矿业,0.7,28984.31,20209.71
1520,603881,数据港,2.35,3329.14,7822.88
1521,002349,精华制药,4.64,3559.72,16502.97
1522,600293,三峡新材,5.78,3104.11,17940.84
1523,002059,云南旅游,1.06,6323.29,6679.74
1524,300070,碧水源,2.2,83991.02,184576.0
1525,300119,瑞普生物,0.87,15195.89,13278.25
1526,002231,奥维通信,-0.15,-4809.44,724.91
1527,601211,国泰君安,3.42,287896.93,984141.67
1528,002205,国统股份,0.19,7078.94,1332.86
1529,002029,七 匹 狼,0.7,37906.93,26719.16
1530,300262,巴安水务,2.2,6393.84,14090.61
1531,601216,君正集团,3.09,51221.4,158391.84
1532,603345,安井食品,1.7,10406.37,17740.71
1533,600552,DR凯盛科,0.52,14481.62,7555.72
1534,600268,国电南自,6.15,512.42,3151.2
1535,600128,弘业股份,0.33,6877.53,2287.53
1536,002441,众业达,0.78,18269.27,14338.36
1537,600503,华丽家族,5.67,2273.15,12880.62
1538,002699,美盛文化,4.55,4173.02,18995.86
1539,300263,隆华节能,0.13,11340.75,1524.95
1540,000886,海南高速,0.47,13575.41,6341.41
1541,600614,鹏起科技,2.79,3281.9,9169.23
1542,002697,红旗连锁,0.92,15702.45,14431.67
1543,300529,健帆生物,1.59,12678.46,20211.85
1544,002031,巨轮智能,0.19,16766.41,3154.66
1545,002396,星网锐捷,1.34,23917.75,31945.8
1546,600886,国投电力,1.18,330527.9,391644.76
1547,603026,石大胜华,1.72,9931.25,17049.96
1548,600222,太龙药业,0.11,3605.95,401.56
1549,600056,中国医药,1.96,48483.2,94813.73
1550,600139,西部资源,-0.21,-5636.95,1157.24
1551,300516,久之洋,1.79,7869.44,14093.2
1552,000509,华塑控股,-3.4,2099.32,-7136.68
1553,600645,中源协和,5.25,721.57,3785.99
1554,601021,春秋航空,1.3,73223.39,95051.9
1555,300626,华瑞股份,1.7,2326.42,3950.69
1556,600059,古越龙山,0.85,14393.83,12212.67
1557,002538,司尔特,2.19,11160.3,24395.68
1558,000555,神州信息,0.95,25471.88,24199.06
1559,603518,维格娜丝,0.74,13557.68,10032.79
1560,600234,ST山水,0.43,3356.37,1426.97
1561,000031,中粮地产,1.35,53457.01,72015.39
1562,601881,中国银河,2.41,213524.73,515354.62
1563,600231,凌钢股份,1.75,7640.47,13393.82
1564,002587,奥拓电子,1.79,4812.74,8628.24
1565,000036,华联控股,16.9,7981.44,134854.24
1566,002851,麦格米特,4.64,2364.65,10967.69
1567,601258,庞大集团,1.81,21077.48,38169.46
1568,300330,华虹计通,-1.2,2416.11,-2894.72
1569,002220,天宝股份,1.36,13343.2,18153.38
1570,002723,金莱特,0.16,4047.93,658.54
1571,002083,孚日股份,4.19,9018.37,37816.2
1572,603826,坤彩科技,1.48,7343.61,10874.83
1573,300177,中海达,0.18,10778.31,1888.29
1574,601558,*ST锐电,0.9,-344620.57,-309934.5
1575,300358,楚天科技,1.06,13497.57,14312.5
1576,002470,金正大,1.53,66393.6,101694.68
1577,300586,美联新材,1.38,3419.48,4731.67
1578,000422,湖北宜化,-18.39,6794.02,-124944.73
1579,600439,瑞贝卡,0.99,17257.29,17160.66
1580,600502,安徽水利,1.51,20286.26,30564.2
1581,600461,洪城水业,2.33,9957.0,23237.47
1582,002758,华通医药,0.88,4541.16,4015.52
1583,000538,云南白药,1.26,232145.38,291987.68
1584,002541,鸿路钢构,0.88,16551.93,14576.18
1585,601002,晋亿实业,0.85,8391.63,7119.05
1586,000789,万年青,0.52,43839.41,22925.0
1587,600801,华新水泥,0.38,118060.16,45194.04
1588,603081,大丰实业,1.58,12675.02,20074.9
1589,600658,电子城,0.84,49824.27,41995.41
1590,000848,承德露露,1.35,33394.01,45036.71
1591,000759,中百集团,0.04,17081.46,646.6
1592,603766,隆鑫通用,1.57,55232.67,86559.38
1593,601718,际华集团,1.29,94773.62,122275.64
1594,002557,洽洽食品,1.39,25518.19,35370.96
1595,000516,国际医学,1.66,12153.58,20159.21
1596,300200,高盟新材,1.14,4974.89,5685.35
1597,600012,皖通高速,1.1,84791.01,93325.76
1598,300077,国民技术,21.6,468.51,10120.73
1599,002086,东方海洋,1.34,5700.63,7661.71
1600,300181,佐力药业,0.89,8099.75,7202.04
1601,002566,益盛药业,0.15,8731.9,1319.44
1602,300219,鸿利智汇,2.26,6104.03,13816.59
1603,001896,豫能控股,1.58,29127.5,45979.41
1604,000975,银泰资源,0.47,46625.39,21964.36
1605,300244,迪安诊断,3.05,8609.33,26276.09
1606,600668,尖峰集团,1.42,20156.91,28522.95
1607,600635,大众公用,1.96,27902.41,54764.43
1608,000811,烟台冰轮,1.19,25346.16,30088.55
1609,600458,XD时代新,1.99,12156.87,24198.9
1610,300553,集智股份,0.85,3206.1,2728.84
1611,601000,唐山港,1.49,88757.62,132025.4
1612,002440,闰土股份,0.8,82768.35,66010.42
1613,300435,中泰股份,0.86,6615.26,5686.86
1614,300623,捷捷微电,1.76,6623.72,11642.64
1615,600486,扬农化工,1.16,37758.2,43926.06
1616,600598,北大荒,-1.95,-37678.51,73510.7
1617,000680,山推股份,-0.13,-32703.3,4345.54
1618,300071,华谊嘉信,2.07,6348.28,13123.64
1619,601099,太平洋,8.95,7460.05,66772.1
1620,000926,福星股份,0.86,67179.46,58105.62
1621,600697,欧亚集团,1.33,24526.02,32728.56
1622,300447,全信股份,2.16,4206.67,9090.5
1623,300264,佳创视讯,0.82,1669.47,1364.46
1624,000665,湖北广电,1.65,18390.38,30326.83
1625,002156,通富微电,2.98,6066.03,18081.46
1626,002749,国光股份,1.09,12803.65,13924.66
1627,000609,绵石投资,1.28,10403.55,13311.34
1628,300158,振东制药,2.74,7401.72,20306.39
1629,300386,飞天诚信,0.59,20117.59,11958.96
1630,600093,易见股份,11.67,5169.23,60305.88
1631,002632,道明光学,2.65,1837.44,4871.04
1632,600784,鲁银投资,0.44,9548.58,4171.67
1633,603729,龙韵股份,0.42,8321.35,3487.13
1634,002278,神开股份,-1.93,5665.02,-10917.09
1635,002051,中工国际,1.78,71847.67,127960.73
1636,002630,华西能源,1.56,13142.49,20507.13
1637,600161,天坛生物,0.7,37202.88,26177.74
1638,002003,伟星股份,1.41,20926.86,29547.54
1639,603008,喜临门,1.7,12021.39,20376.45
1640,300217,东方电热,0.51,9070.83,4586.09
1641,300120,经纬电材,0.47,3335.38,1567.92
1642,002555,三七互娱,290.71,368.12,107016.23
1643,000813,德展健康,25.2,2625.65,66167.19
