,code,name,times_3,times_4,net30,net40,net31,net41
700,002006,精功科技,0.68,-1.31,2322.31,-4793.21,1586.32,6285.68
701,000983,西山煤电,0.06,0.12,222966.91,348942.88,14104.77,43407.65
702,000953,*ST河化,0.81,1.12,-13201.65,-12674.58,-10701.35,-14176.06
703,000951,中国重汽,0.65,0.88,42789.71,47286.56,27851.99,41817.89
704,000936,华西股份,0.94,7.9,9089.8,7648.7,8580.33,60445.1
705,000935,四川双马,-0.54,1.58,21019.11,5357.89,-11372.5,8453.89
706,000919,金陵药业,0.94,2.18,22095.76,8259.84,20810.93,18015.13
707,000916,华北高速,0.47,1.19,28985.92,25199.23,13580.29,30001.0
708,000887,中鼎股份,3.57,6.75,20004.86,13349.17,71370.59,90104.69
709,000885,同力水泥,0.32,0.86,11320.98,4936.98,3608.93,4269.42
710,000862,银星能源,-3.26,0.38,3595.43,2873.53,-11703.16,1103.02
711,000839,中信国安,0.57,0.65,61175.19,35587.1,35146.95,23020.17
712,000838,财信发展,33.84,10.55,247.83,1054.67,8387.73,11130.79
713,000836,鑫茂科技,2.46,0.2,5591.5,23258.9,13781.74,4744.71
714,000825,太钢不锈,-4.1,0.93,90575.38,123481.52,-371139.76,114565.52
715,000821,京山轻机,15.76,16.16,320.99,528.12,5058.83,8536.3
716,000755,*ST三维,-47.48,-49.0,1064.18,1377.4,-50522.33,-67490.91
717,000735,罗 牛 山,0.99,0.98,6119.34,8138.35,6082.96,7988.14
718,000718,苏宁环球,1.26,2.06,71401.22,51997.43,90016.2,107119.48
719,000682,东方电子,2.34,3.16,2145.3,1888.7,5020.96,5972.58
720,000673,当代东方,-2.43,-1.98,-4558.53,-8970.32,11074.87,17747.05
721,000662,天夏智慧,-0.87,42.74,293.12,756.94,-253.9,32349.9
722,000650,仁和药业,2.36,5.31,16549.34,7016.1,39130.36,37238.03
723,000613,*ST东海A,2.5,-6.16,-299.66,43.19,-747.79,-266.11
724,000610,西安旅游,-3.83,1.0,-282.77,1067.77,1082.49,1071.33
725,000573,粤宏远Ａ,-4.51,-1.71,2040.86,-11503.18,-9206.27,19716.65
726,000571,新大洲Ａ,0.45,0.65,12716.0,5018.18,5679.53,3284.92
727,000560,昆百大Ａ,0.78,2.14,3936.16,3691.89,3082.75,7916.58
728,000557,西部创业,-0.09,-0.03,18465.09,-26909.01,-1743.85,833.95
729,000552,靖远煤电,3.37,2.44,5329.31,9095.9,17982.63,22171.86
730,000533,万 家 乐,0.64,3.45,19332.24,6566.51,12379.51,22665.79
731,000521,美菱电器,0.09,8.58,30119.83,2567.9,2649.63,22021.67
732,000517,荣安地产,0.13,-2.18,81163.93,-6833.31,10326.52,14893.44
733,000506,中润资源,0.09,0.04,23756.55,19988.56,2173.44,878.93
734,000503,海虹控股,2.91,5.17,791.7,541.59,2306.34,2802.12
735,000488,晨鸣纸业,1.22,1.92,83594.8,107529.17,102122.47,206398.68
736,000153,丰原药业,1.41,3.23,2298.62,1418.36,3238.96,4583.63
737,000099,中信海直,1.51,0.92,11183.45,9302.51,16941.16,8592.95
738,000032,深桑达Ａ,1.34,0.83,4074.89,7324.76,5459.15,6071.29
739,000025,特 力Ａ,6.79,5.93,630.05,458.43,4276.88,2719.36
740,000021,深科技,0.7,0.68,25861.99,31647.96,18066.03,21442.35
741,000008,神州高铁,592.25,697.68,31.35,74.8,18567.15,52186.62
742,000007,全新好,0.54,-1.27,2612.94,-6122.65,1399.62,7801.9
743,002120,韵达股份,1.6,28.56,3117.0,4122.08,4981.79,117722.43
744,600211,西藏药业,4.8,30.57,1908.71,648.63,9163.58,19828.95
745,002151,北斗星通,0.99,1.13,5103.96,4584.92,5069.3,5168.3
746,002324,普利特,2.71,7.14,9607.29,3891.1,26039.43,27794.21
747,600702,沱牌舍得,0.13,1.93,5378.83,4148.46,712.81,8019.9
748,000504,南华生物,0.16,-0.13,-13465.67,-17006.39,-2121.8,2175.61
749,300286,安科瑞,2.56,5.82,2500.03,1375.95,6412.41,8012.96
750,600835,上海机电,3.94,2.24,46574.14,64660.48,183457.21,144909.1
751,600629,华建集团,2.25,2.76,6528.12,8745.58,14664.29,24139.62
752,300281,金明精机,1.6,2.51,1832.38,1302.48,2930.33,3266.74
753,300254,仟源医药,0.79,2.31,2890.04,1303.5,2290.0,3014.77
754,000988,华工科技,1.0,4.08,15053.08,5628.39,15083.04,22980.98
755,000970,中科三环,3.74,3.24,7355.72,9785.09,27476.35,31659.31
756,002295,精艺股份,0.1,0.17,6130.33,5461.72,636.61,918.43
757,300091,金通灵,0.61,1.31,5448.77,3534.61,3327.4,4640.54
758,002286,保龄宝,1.04,1.1,3927.38,4477.72,4094.6,4934.27
759,600687,刚泰控股,78.36,174.59,443.53,284.13,34755.15,49606.71
760,002445,中南文化,2.08,3.49,6705.68,6548.25,13936.27,22861.9
761,600378,天科股份,1.04,0.48,4137.6,5640.87,4321.31,2711.12
762,600299,安迪苏,-9.59,-12.14,-15945.11,-15362.05,152865.11,186534.63
763,300051,三五互联,-2.29,2.01,3479.55,2831.25,-7974.52,5688.85
764,002367,康力电梯,5.8,8.44,8420.45,5024.87,48875.53,42406.83
765,002293,罗莱生活,2.7,2.88,15197.1,11006.71,41008.83,31729.69
766,002090,金智科技,2.59,2.22,5025.02,4928.04,13029.62,10918.75
767,002577,雷柏科技,-2.78,0.47,9335.29,3810.45,-25945.64,1793.53
768,600196,复星医药,0.98,4.06,249820.18,69085.65,246009.36,280583.71
769,002297,博云新材,-5.27,0.25,2584.13,2524.98,-13614.88,629.17
770,002637,赞宇科技,0.57,11.45,2732.74,1325.13,1566.87,15179.28
771,002345,潮宏基,3.02,4.55,8453.19,5134.06,25532.69,23363.62
772,600775,南京熊猫,9.26,3.21,1552.57,3720.13,14383.67,11924.05
773,002081,金 螳 螂,7.99,12.17,20061.32,13835.31,160233.78,168338.94
774,002023,海特高新,0.72,1.16,5511.83,3529.39,3965.32,4076.84
775,002109,兴化股份,-1.49,0.17,9048.74,16608.97,-13465.05,2808.24
776,601111,中国国航,1.35,-0.74,502945.1,-914908.0,677400.8,681401.5
777,002091,江苏国泰,1.63,4.24,14752.98,12756.41,24002.45,54073.86
778,600089,特变电工,1.23,2.28,152866.58,96262.55,188754.67,219034.82
779,600356,恒丰纸业,0.84,1.51,10494.36,6276.05,8796.81,9467.0
780,600216,浙江医药,0.13,0.46,121375.48,97262.73,16180.13,45010.2
781,000851,高鸿股份,5.13,7.18,1665.04,1116.32,8538.8,8009.69
782,600639,浦东金桥,1.31,2.22,36012.54,27748.55,47151.95,61674.82
783,600168,武汉控股,4.64,5.28,7243.24,5692.18,33617.72,30067.65
784,000429,粤高速Ａ,1.41,2.51,33204.04,39826.09,46938.69,100120.59
785,600548,深高速,2.87,2.32,54021.86,50319.47,155265.64,116935.32
786,002410,广联达,2.31,6.66,10470.07,6355.51,24197.06,42309.6
787,601198,东兴证券,4.04,3.87,50624.41,35000.7,204393.29,135292.93
788,002522,浙江众成,1.38,3.57,4899.63,2896.39,6777.37,10339.52
789,002088,鲁阳节能,0.49,0.71,11672.04,14701.85,5754.57,10466.82
790,002614,奥佳华,1.92,5.45,9397.01,4602.43,18055.39,25103.05
791,002135,东南网架,0.82,1.74,4192.24,2830.8,3458.35,4912.46
792,000514,渝 开 发,0.05,0.95,15523.88,12898.4,737.08,12266.15
793,600405,动力源,1.25,5.34,3977.11,509.03,4990.54,2716.31
794,000899,赣能股份,7.14,10.59,8052.01,3571.03,57455.9,37823.58
795,002015,霞客环保,7.25,-2.93,1502.15,1408.0,10888.2,-4124.19
796,601699,潞安环能,0.05,0.3,210898.31,285020.31,10301.95,85714.09
797,000833,贵糖股份,4.49,0.6,2998.97,6456.84,13450.92,3873.81
798,000757,浩物股份,1.57,-0.23,957.49,-11406.27,1503.35,2631.98
799,002250,联化科技,4.92,3.53,12955.98,7473.57,63807.24,26385.21
800,600712,南宁百货,0.96,-1.23,2875.15,2782.68,2767.85,-3427.64
801,000419,通程控股,1.8,2.64,5682.53,3872.23,10241.07,10224.85
802,600363,联创光电,3.86,4.72,3689.22,3335.06,14247.87,15742.52
803,300074,华平股份,0.76,2.56,4388.9,2757.7,3350.5,7072.15
804,002314,南山控股,1.74,3.42,12725.31,15424.11,22192.81,52699.71
805,002542,中化岩土,6.89,11.99,3295.53,2073.44,22706.02,24854.8
806,600348,阳泉煤业,0.04,0.29,185633.31,145451.81,8339.22,42904.83
807,002462,嘉事堂,4.08,5.39,4241.83,4135.68,17297.65,22309.96
808,002487,大金重工,0.98,1.18,9447.57,6040.21,9266.94,7138.45
809,600026,中远海能,0.37,0.36,106479.39,537300.96,38968.57,192251.27
810,002152,广电运通,2.32,2.55,38793.39,33154.88,89846.51,84397.21
811,002107,沃华医药,1.36,0.91,5237.31,5363.82,7136.57,4880.94
812,000520,长航凤凰,-0.3,0.13,-40977.0,7397.82,12259.47,971.63
813,002405,四维图新,0.96,1.28,13618.19,12191.11,13016.06,15656.91
814,000937,冀中能源,0.22,0.12,160648.95,196406.93,35181.3,24397.57
815,600749,西藏旅游,5.13,2.29,104.37,-4159.14,535.53,-9512.41
816,002062,宏润建设,0.68,0.91,30944.46,25588.74,21112.4,23299.46
817,300187,永清环保,3.19,6.74,3534.07,2100.54,11289.64,14152.25
818,600741,华域汽车,3.12,-167.98,153085.31,-3616.85,478338.23,607575.86
819,000671,阳 光 城,7.82,20.41,18136.96,6026.86,141820.49,123005.98
820,600705,中航资本,18617.31,31535.21,12.42,7.37,231227.04,232414.49
821,601118,海南橡胶,-3.46,0.18,28574.52,33727.55,-98971.32,6130.55
822,601898,中煤能源,-0.38,0.3,662216.9,681186.3,-252008.9,202653.0
823,600122,宏图高科,2.13,3.09,19832.61,14447.56,42165.66,44687.6
824,600481,双良节能,0.98,1.53,35515.04,10531.23,34854.55,16136.0
825,600565,迪马股份,16.35,7.0,2865.58,11089.57,46850.41,77675.29
826,002523,天桥起重,1.5,2.27,5457.7,4705.63,8172.38,10698.65
827,002181,粤 传 媒,4.77,192.83,-9335.88,98.29,-44542.18,18953.67
828,600284,浦东建设,2.38,3.22,15942.03,11145.63,37915.78,35911.23
829,600976,健民集团,1.75,4.1,4885.78,1577.84,8550.02,6465.56
830,002527,新时达,2.97,2.88,6393.85,5940.27,18964.18,17114.37
831,000010,美丽生态,4.52,2.52,739.19,1581.54,3344.36,3987.71
832,600526,菲达环保,6.72,4.63,1248.58,959.48,8396.22,4443.16
833,601012,隆基股份,5.1,15.33,10212.03,10092.38,52032.58,154723.58
834,300016,北陆药业,0.93,0.63,3486.32,2605.36,3257.92,1637.95
835,000561,烽火电子,-2.6,0.12,-2941.51,76526.6,7646.27,8824.01
836,600238,海南椰岛,0.11,0.15,11416.53,-23844.68,1311.85,-3525.01
837,000966,长源电力,18.83,-0.48,5057.22,-83537.24,95223.88,39880.35
838,000563,陕国投Ａ,10.4,7.53,4364.99,6842.45,45395.12,51523.76
839,600724,宁波富达,-5.05,2.53,22927.91,5030.88,-115843.02,12735.85
840,600809,山西汾酒,1.47,2.47,35498.58,24517.17,52060.29,60512.6
841,002201,九鼎新材,1.37,0.27,1165.76,1803.0,1601.96,479.15
842,600831,广电网络,1.71,3.09,7810.59,4307.32,13322.84,13327.37
843,601908,京运通,2.21,1.26,10174.67,20535.98,22454.3,25800.75
844,600674,川投能源,22.55,9.8,17172.73,35868.02,387291.6,351649.4
845,002304,洋河股份,4.28,7.84,125362.0,74305.75,536518.55,582716.89
846,601888,DR中国国,4.81,8.17,31275.27,22122.73,150589.49,180819.05
847,600409,三友化工,10.73,3.7,3846.63,20604.58,41260.72,76286.0
848,600403,*ST大有,-58.83,-151.2,2189.96,1298.01,-128832.6,-196263.13
849,002228,合兴包装,1.71,2.02,6719.1,5105.78,11473.87,10293.65
850,300099,精准信息,0.49,0.8,4820.75,3726.88,2339.35,2991.19
851,002604,龙力生物,0.62,1.77,7961.4,6624.3,4931.21,11747.32
852,002341,新纶科技,-3.06,1.62,3486.91,3104.92,-10661.52,5014.69
853,000001,平安银行,4.35,36.8,503072.9,61403.5,2186500.0,2259900.0
854,600243,青海华鼎,0.55,-2.3,1511.76,2877.12,832.87,-6605.2
855,002176,江特电机,4.35,8.0,904.69,2466.44,3938.78,19729.7
856,000900,现代投资,0.9,1.44,63187.67,57098.39,56685.46,82168.31
857,601218,吉鑫科技,0.39,0.74,33116.25,15818.54,12862.51,11740.71
858,000017,深中华A,0.0,-0.06,-10575.75,-4489.3,-13.84,260.36
859,000006,深振业Ａ,1.28,5.18,32630.67,15021.98,41675.28,77858.09
860,002459,天业通联,-3.97,0.34,8112.2,5874.72,-32189.19,2011.21
861,600833,第一医药,1.03,2.3,4000.36,2001.49,4116.85,4603.42
862,601139,深圳燃气,2.45,4.07,26930.71,18966.41,65966.17,77200.96
863,600381,青海春天,6.95,2.09,5146.21,11704.63,35757.6,24496.09
864,002182,云海金属,5.95,4.07,506.62,4161.45,3013.64,16930.22
865,600000,浦发银行,3.83,4.24,1321658.11,1251596.81,5060400.0,5309900.0
866,600256,广汇能源,0.46,0.43,53740.32,47724.58,24838.8,20559.88
867,601918,新集能源,-3.07,0.2,83314.46,120270.07,-256116.4,24173.64
868,600141,兴发集团,0.56,0.35,13890.44,29517.34,7727.37,10201.76
869,002400,省广股份,10.28,13.27,5329.65,4607.92,54764.35,61124.64
870,002668,奥马电器,3.79,5.71,7054.28,5218.87,26703.38,29804.49
871,002116,中国海诚,3.69,2.37,6176.94,5662.56,22800.03,13427.28
872,002685,华东重机,0.48,1.61,4525.78,1846.23,2191.08,2971.79
873,300113,顺网科技,9.11,28.74,3135.31,1812.63,28559.97,52100.91
874,002565,顺灏股份,1.48,1.26,9675.97,7829.51,14347.58,9840.76
875,002004,华邦健康,4.99,6.38,12768.44,8881.0,63662.54,56686.83
876,600137,浪莎股份,-0.69,0.52,2996.12,2599.61,-2068.31,1345.88
877,600235,民丰特纸,-1.46,1.06,10661.94,1181.14,-15518.91,1255.07
878,600396,金山股份,6.36,1.89,4066.85,1135.88,25862.27,2144.25
879,600510,黑牡丹,0.74,101.17,36461.25,367.24,27089.88,37152.77
880,601628,XD中国人,1.06,1.9,3288100.0,1006800.0,3469900.0,1912700.0
881,600079,XD人福医,3.25,10.64,20147.29,7819.76,65382.35,83240.34
882,600971,恒源煤电,-2.66,0.12,52031.43,30606.64,-138329.15,3528.66
883,600192,长城电工,1.62,0.67,2497.84,3350.46,4047.03,2231.5
884,600615,丰华股份,0.71,0.1,500.84,9058.72,356.33,925.7
885,300280,南通锻压,0.18,0.05,3516.47,4203.83,628.11,223.65
886,600382,广东明珠,1.72,1.96,9163.29,9052.8,15717.26,17720.27
887,600518,康美药业,5.5,11.34,50150.85,29457.54,275673.46,334040.36
888,002394,联发股份,1.83,4.32,16113.49,9117.55,29448.91,39402.02
889,300112,万讯自控,0.48,1.34,2640.17,1998.09,1271.85,2670.52
890,600963,岳阳林纸,-4.15,0.2,9390.96,13962.57,-38997.67,2822.86
891,600408,安泰集团,-0.09,-48.03,-41429.08,1211.56,3789.92,-58195.48
892,601567,三星医疗,3.35,10.18,16856.17,7804.62,56395.47,79424.85
893,002424,贵州百灵,3.68,6.01,11166.69,8029.56,41137.46,48232.71
894,000042,中洲控股,1.5,38.39,26663.58,678.66,40117.73,26053.26
895,002046,轴研科技,-4.47,0.37,3990.18,3372.64,-17832.85,1257.81
896,600776,东方通信,1.72,0.95,9854.89,9691.73,16979.9,9162.5
897,600844,*ST丹科,0.68,-9.77,-4487.62,1682.06,-3066.78,-16430.53
898,300214,日科化学,1.98,3.54,5425.76,2259.45,10721.84,7998.41
899,002139,拓邦股份,1.79,3.92,4494.3,3680.27,8062.94,14429.37
900,002483,润邦股份,-3.08,1.0,14960.06,8414.74,-46046.28,8383.6
901,002233,塔牌集团,1.77,2.33,21521.71,19480.95,38098.67,45423.02
902,601058,赛轮金宇,1.55,13.77,12437.82,2630.21,19319.82,36224.76
903,002733,雄韬股份,2.88,2.81,4598.54,4269.12,13244.97,12004.97
904,600663,陆家嘴,1.68,3.01,113221.13,88046.01,190002.35,264873.6
905,300182,捷成股份,12.78,41.38,4169.79,2323.38,53300.65,96145.26
906,000513,丽珠集团,1.29,15.06,48157.82,5207.32,62264.1,78435.36
907,002239,奥特佳,7.71,8.86,2894.73,5032.94,22328.5,44607.23
908,600180,瑞茂通,-1485.14,11.65,-28.79,4557.2,42757.32,53093.23
909,600694,大商股份,-5.7,3.04,-11616.06,23156.42,66211.17,70299.24
910,000150,宜华健康,0.51,9.08,10029.03,8201.4,5161.27,74438.61
911,600048,保利地产,3.51,5.55,351922.65,223886.14,1234757.9,1242155.11
912,002208,合肥城建,0.83,1.31,11084.27,8322.92,9151.96,10875.94
913,600812,华北制药,-0.16,0.2,-38227.6,26910.07,6284.83,5441.51
914,601106,*ST一重,-1.51,-5.7,118921.83,100636.23,-179505.8,-573401.85
915,600566,济川药业,89.07,111.48,770.85,837.95,68657.12,93418.29
916,000617,中油资本,-1.44,53.09,5274.93,10426.43,-7618.11,553542.19
917,601999,出版传媒,0.62,1.06,12932.71,11554.23,8018.97,12294.67
918,300232,洲明科技,3.77,10.04,3010.9,1657.55,11356.81,16645.3
919,002563,森马服饰,1.96,3.22,68686.59,44341.54,134924.08,142650.99
920,600620,天宸股份,2.11,1.43,2353.49,4203.38,4968.95,6018.52
921,600664,哈药股份,0.62,0.91,93292.86,86232.0,58013.27,78810.31
922,600419,天润乳业,-1.93,7.27,-2632.79,1076.45,5086.08,7827.33
923,600804,鹏博士,3.42,4.41,20949.1,17369.52,71657.47,76661.3
924,601011,宝泰隆,0.74,0.49,12327.14,19218.98,9117.62,9334.0
925,300202,聚龙股份,10.36,19.48,2505.41,1599.42,25952.82,31160.45
926,600980,北矿科技,-0.76,5.79,-4955.8,638.53,3774.92,3696.37
927,600530,交大昂立,3.74,-0.98,2651.69,-14007.25,9929.67,13720.11
928,600328,兰太实业,-1.02,1.39,3255.04,5978.55,-3311.64,8327.95
929,600999,招商证券,2.93,2.67,372772.28,202069.85,1090874.88,540345.06
930,000895,双汇发展,4.67,6.3,91065.71,69889.26,425554.18,440505.64
931,002663,普邦股份,3.75,4.48,5323.21,2350.06,19941.69,10517.91
932,600519,贵州茅台,3.59,4.4,431244.61,379948.06,1550309.03,1671836.27
933,300193,佳士科技,1.04,1.79,7411.33,5637.51,7729.31,10100.88
934,000858,五 粮 液,1.9,3.75,324475.25,181068.76,617611.93,678453.33
935,600505,西昌电力,0.42,0.81,15643.86,6947.33,6521.55,5603.2
936,601777,力帆股份,1.29,0.41,30490.7,19924.23,39377.21,8260.18
937,002561,徐家汇,1.42,1.38,17768.91,17554.95,25313.25,24146.85
938,300296,利亚德,16.72,41.28,1978.49,1620.12,33078.91,66882.95
939,000683,远兴能源,0.06,-4.76,90970.37,10768.3,5680.36,-51277.6
940,300010,立思辰,2.71,7.63,4800.67,3675.83,13014.88,28031.2
941,000876,新 希 望,5.41,10.8,40860.9,22860.56,221104.77,246906.65
942,600798,宁波海运,0.54,0.29,2970.4,30383.84,1604.71,8837.09
943,300138,晨光生物,1.41,2.4,4876.2,3849.6,6886.25,9247.4
944,300054,鼎龙股份,4.09,8.1,3881.51,2965.77,15883.57,24010.18
945,002041,登海种业,4.17,169.94,9362.06,260.2,39057.59,44219.68
946,002636,金安国纪,0.93,4.99,5833.15,6833.43,5412.06,34107.33
947,000607,华媒控股,-3.42,47.28,-8289.01,471.76,28350.96,22306.4
948,002491,通鼎互联,2.18,10.15,8421.18,5309.8,18350.29,53896.34
949,002533,金杯电工,1.45,1.96,10083.09,8636.37,14606.16,16897.05
950,600866,星湖科技,-1.88,0.84,22452.06,2900.09,-42235.44,2430.62
951,600444,国机通用,-0.35,-0.12,-8616.97,-12646.67,3019.73,1537.65
952,600406,国电南瑞,5.19,11.55,25012.92,12531.33,129921.66,144717.65
953,000793,华闻传媒,5.1,5.25,16418.86,16627.8,83785.17,87280.61
954,600577,精达股份,1.96,2.26,6638.75,9920.29,12984.69,22391.93
955,000859,国风塑业,-0.07,3.97,-13336.61,462.63,953.11,1835.77
956,600982,宁波热电,1.99,3.09,4622.66,2716.79,9202.15,8398.93
957,000677,恒天海龙,0.56,-0.03,9831.93,-17908.89,5476.52,452.14
958,000421,南京公用,4.48,3.7,5091.01,5203.21,22816.28,19260.45
959,300171,东富龙,5.1,4.39,7587.56,5338.54,38668.53,23451.15
960,300220,金运激光,-1.24,0.37,1197.69,1804.32,-1486.8,673.4
961,002603,以岭药业,1.45,4.44,29718.28,12211.71,43049.1,54202.32
962,002206,海 利 得,1.38,2.76,14142.3,9231.68,19546.68,25510.96
963,600084,中葡股份,-0.07,-0.04,-22619.62,-30735.06,1551.03,1272.52
964,600273,嘉化能源,-17.0,247.84,-3954.95,298.77,67236.66,74047.7
965,600478,科力远,0.39,-5.9,1933.61,3583.81,746.38,-21160.81
966,600398,海澜之家,37.29,35.66,7919.96,8755.9,295313.17,312264.73
967,601199,江南水务,5.41,7.59,4984.26,4295.16,26950.6,32608.98
968,600352,浙江龙盛,3.8,4.31,66922.18,47046.52,254133.3,202901.14
969,002226,江南化工,0.51,2.01,7026.26,3053.07,3571.86,6130.97
970,300164,通源石油,-0.95,0.6,4891.42,3653.52,-4643.81,2197.44
971,600622,嘉宝集团,0.98,1.78,27916.0,16638.31,27463.75,29575.43
972,600713,南京医药,3.39,5.94,4624.15,3033.49,15672.45,18027.18
973,300026,红日药业,6.61,10.23,8096.98,6438.58,53490.35,65853.22
974,000968,蓝焰控股,-4.13,0.56,37951.36,68416.06,-156599.12,38445.72
975,300629,新劲刚,1.95,10.69,1129.02,250.88,2202.36,2681.55
976,601636,旗滨集团,0.96,82.22,17918.78,1015.63,17133.26,83505.69
977,600386,北巴传媒,1.24,1.31,11778.1,8978.62,14612.94,11773.41
978,600129,太极集团,6.15,36.31,3769.99,2350.1,23198.09,85331.85
979,002362,汉王科技,0.06,0.71,8560.04,2992.7,482.23,2131.92
980,000011,深物业A,1.62,36.1,9693.4,982.94,15682.0,35485.72
981,002578,闽发铝业,0.51,0.64,3704.95,2777.33,1907.34,1767.26
982,000157,中联重科,0.04,-0.59,237240.43,156938.01,8346.74,-93369.75
983,300375,鹏翎股份,2.27,3.65,5505.96,4315.77,12475.45,15731.5
984,300179,四方达,1.5,1.14,3082.31,2591.68,4612.7,2951.52
985,600693,东百集团,0.6,1.02,8288.62,9880.66,4937.3,10104.67
986,002595,豪迈科技,4.26,5.24,15112.27,13692.67,64445.66,71766.57
987,002202,金风科技,1.63,3.28,174557.95,91452.86,284949.7,300298.2
988,300306,远方光电,2.23,7.48,2499.61,1165.42,5574.06,8713.55
989,600621,华鑫股份,1.29,1.6,10139.64,9665.34,13038.73,15421.55
990,002298,中电鑫龙,1.75,5.61,3798.65,2778.5,6634.88,15579.78
991,600743,华远地产,2.12,1.83,34434.35,40403.84,73049.71,74132.36
992,000002,万 科Ａ,3.4,5.21,532973.77,403317.0,1811940.62,2102260.63
993,002628,成都路桥,0.26,0.78,7084.0,5597.64,1874.44,4392.05
994,000554,泰山石油,0.45,0.03,831.81,14377.93,373.92,432.75
995,300205,天喻信息,0.22,0.87,3216.13,2279.05,699.5,1984.98
996,300216,千山药机,1.93,11.86,3101.14,1735.67,5976.7,20579.41
997,300086,康芝药业,0.7,0.93,9757.72,4952.48,6831.11,4615.66
998,600248,延长化建,1.38,2.67,8784.79,4602.24,12113.56,12281.65
999,600175,美都能源,0.4,2.52,12341.28,5925.98,4992.74,14912.9
1000,600350,山东高速,2.62,2.49,105221.12,124121.44,275787.45,308935.75
1001,002153,石基信息,2.74,2.52,13166.43,15449.25,36099.57,38879.03
1002,000719,大地传媒,39.83,8.44,1765.44,7972.61,70316.98,67307.33
1003,002329,皇氏集团,4.05,7.91,4561.51,3671.88,18461.73,29060.25
1004,600895,XD张江高,0.68,1.38,70690.92,52827.78,48160.83,72661.76
1005,000780,*ST平能,-0.83,-0.48,46861.06,67802.67,-39061.11,-32360.65
1006,000537,广宇发展,1.74,-8.84,8182.53,-3906.14,14236.59,34529.96
1007,300007,汉威电子,1.96,3.06,4014.64,2964.84,7864.65,9062.95
1008,300271,华宇软件,3.97,7.13,5248.0,3808.47,20845.71,27169.42
1009,002548,金新农,1.77,3.14,5837.11,5056.0,10354.76,15882.27
1010,300307,慈星股份,0.76,3.68,13430.0,3371.42,10268.13,12421.27
1011,600103,青山纸业,0.73,7.62,-19945.96,590.65,-14651.58,4498.85
1012,002550,千红制药,2.13,2.48,12569.35,9043.83,26715.12,22446.15
1013,300040,九洲电气,0.43,3.62,4679.24,3607.84,2009.89,13051.44
1014,300203,聚光科技,1.87,5.05,13243.15,7960.69,24704.1,40233.32
1015,600729,重庆百货,2.34,2.57,15672.76,16263.13,36736.52,41871.09
1016,601700,风范股份,1.54,2.62,13192.44,7934.78,20272.6,20815.69
1017,002451,摩恩电气,0.31,0.18,4664.74,4842.3,1456.46,870.24
1018,000686,东北证券,2.88,3.21,91287.59,40995.23,263005.89,131494.12
1019,002521,齐峰新材,2.27,2.19,11873.06,6493.59,27010.59,14193.28
1020,300204,舒泰神,5.97,15.67,3536.29,1642.31,21107.72,25727.47
1021,600817,*ST宏盛,0.03,-0.0,-38649.19,-281355.89,-1341.8,331.03
1022,300066,三川智慧,2.29,3.86,6086.53,3458.1,13920.77,13357.63
1023,600207,安彩高科,-0.02,0.15,-106652.15,6301.94,1859.99,954.16
1024,000543,皖能电力,10.28,22.21,11237.94,4003.66,115482.08,88903.3
1025,300024,机器人,5.97,9.63,6616.15,4266.66,39482.35,41077.36
1026,600377,宁沪高速,1.25,2.15,201097.25,155401.11,250662.94,334606.39
1027,002401,中远海科,2.02,2.61,2717.44,2269.2,5484.24,5918.95
1028,600979,广安爱众,3.22,5.85,4819.09,3650.54,15535.32,21350.45
1029,600433,冠豪高新,3.66,-4.82,1005.49,-2251.49,3676.15,10852.5
1030,000997,新 大 陆,3.91,13.34,8580.83,3459.49,33592.49,46134.73
1031,002644,佛慈制药,1.19,2.82,3614.68,2160.92,4294.76,6092.62
1032,600777,新潮能源,2.41,-10.57,1263.01,1716.52,3040.68,-18145.43
1033,600805,悦达投资,0.4,1.75,32402.95,6286.7,12982.27,11015.46
1034,300039,上海凯宝,4.1,4.9,6866.87,5765.46,28164.85,28260.68
1035,600186,莲花健康,-29.38,5.23,1730.53,1247.75,-50848.7,6524.74
1036,000589,黔轮胎Ａ,-0.72,0.3,36038.45,5120.72,-25898.21,1522.72
1037,600123,兰花科创,0.01,-0.47,127053.4,140123.48,1372.55,-66004.22
1038,600973,宝胜股份,1.53,51.95,10514.77,511.43,16050.11,26566.91
1039,300283,温州宏丰,0.27,2.71,2141.97,896.79,571.75,2426.1
1040,002674,兴业科技,0.17,0.95,8047.38,6621.53,1329.99,6311.92
1041,002279,久其软件,3.26,4.5,4143.58,4857.81,13497.94,21860.97
1042,601158,重庆水务,1.53,1.45,101413.59,73622.23,155156.46,106809.78
1043,002026,山东威达,2.5,3.55,3200.46,2926.2,8003.18,10397.6
1044,601388,怡球资源,0.05,0.66,20965.75,3900.99,975.03,2584.84
1045,300044,赛为智能,2.44,4.51,3179.39,2234.01,7745.72,10081.95
1046,002334,英威腾,1.82,1.67,8168.3,4070.98,14888.02,6806.73
1047,601038,一拖股份,0.54,2.84,25242.29,7856.66,13532.28,22336.97
1048,000539,粤电力Ａ,2.78,32.32,116535.24,2898.12,323773.33,93653.49
1049,002316,键桥通讯,0.54,0.07,4248.21,3802.14,2313.97,254.15
1050,600825,新华传媒,0.25,0.2,23299.06,24203.7,5779.48,4840.7
1051,000898,鞍钢股份,-6.32,0.54,72700.0,298900.0,-459300.0,161600.0
1052,300083,劲胜精密,-6.73,3.24,6987.5,4053.73,-47050.2,13144.14
